% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=498313, Fri Nov 27 02:35:45 2020, <python>{}</python>
1 4 1.5960063531689463 1.0000333338888951 68.75 6.8750000000000000e+01 1000.0 1000.0   
2 8 1.5228031445354915 1.0828464548026981 68.75 1.0000000000000000e+03 1000 1000   
3 12 1.4862515528355054 1.054644315357909 68.75 1.0000000000000000e+03 1000 1000   
4 16 1.7573967531484207 1.1190672902423573 68.75 1.0000000000000000e+03 1000 1000   
5 20 1.352745052086614 1.1073476223913268 68.75 1.0000000000000000e+03 1000 1000   
6 24 1.2157987672432895 1.153040364605541 68.75 1.0000000000000000e+03 1000 1000   
7 28 1.2919846977634384 1.1243526099938144 68.75 7.1150000000000006e+01 1000.0 1000.0   
8 32 1.0998854570211807 1.3236956840518723 68.75 1.0000000000000000e+03 1000 1000   
9 36 1.2305533571757488 1.294644901840494 68.75 1.0000000000000000e+03 1000 1000   
10 40 1.1358963400308002 1.2709465405782099 68.75 1.0000000000000000e+03 1000 1000   
11 44 1.0738802593090881 1.3324632426682022 68.75 1.0000000000000000e+03 1000 1000   
12 48 0.8687982665609386 1.3329543491429465 68.75 1.0000000000000000e+03 1000 1000   
13 52 0.8704991093139876 1.3416384321159265 68.7 6.8700000000000003e+01 1000.0 1000.0   
14 56 1.0334382638991506 1.4093367200228921 68.7 1.0000000000000000e+03 1000 1000   
15 60 1.2815627395198543 1.3056018535197453 68.7 1.0000000000000000e+03 1000 1000   
16 64 1.4458390024285719 1.463508126645728 68.7 1.0000000000000000e+03 1000 1000   
17 68 1.1681235776948544 1.5079514266640623 68.7 1.0000000000000000e+03 1000 1000   
18 72 1.1792539045950567 1.565571808098385 68.7 1.0000000000000000e+03 1000 1000   
19 76 1.0215294634337508 1.5857919749278915 68.7 1.0000000000000000e+03 1000 1000   
20 80 0.966298523519793 1.5902344990994925 68.7 1.0000000000000000e+03 1000 1000   
21 84 0.7890787595567001 1.676274581914354 68.7 1.0000000000000000e+03 1000 1000   
22 88 0.733195950018426 1.6895333695857484 68.7 1.0000000000000000e+03 1000 1000   
23 92 0.5789090457837415 1.7601176529551552 68.7 1.0000000000000000e+03 1000 1000   
24 96 0.47723727885070577 1.7035607546085196 68.7 1.0000000000000000e+03 1000 1000   
25 100 0.45260408354780834 1.6828509377124705 68.7 1.0000000000000000e+03 1000 1000   
26 104 0.5242226845521405 1.732164128447559 68.7 1.0000000000000000e+03 1000 1000   
27 108 0.40986846057750953 1.5529341331387987 68.7 1.0000000000000000e+03 1000 1000   
28 112 0.37437666344794723 1.559244589878146 68.7 1.0000000000000000e+03 1000 1000   
29 116 0.4295525163232391 1.6083201906081923 68.7 1.0000000000000000e+03 1000 1000   
30 120 0.37356680786721186 1.6368982567198038 68.7 1.0000000000000000e+03 1000 1000   
31 124 0.394602604049836 1.709826245391401 68.7 1.0000000000000000e+03 1000 1000   
32 128 0.32863621788429 1.7191624734350452 68.7 1.0000000000000000e+03 1000 1000   
33 132 0.2548082200973868 1.6390140018210362 68.7 1.0000000000000000e+03 1000 1000   
34 136 0.2071759546727712 1.638774314813449 68.7 1.0000000000000000e+03 1000 1000   
35 140 0.18049414812969564 1.577106721570175 68.7 1.0000000000000000e+03 1000 1000   
36 144 0.2920181193231468 1.505831527257893 68.7 1.0000000000000000e+03 1000 1000   
37 148 0.4264978232234547 1.4642184608681283 68.7 1.0000000000000000e+03 1000 1000   
38 152 0.4631757639007513 1.5438012446576859 68.7 1.0000000000000000e+03 1000 1000   
39 156 0.3817113947999818 1.56018205500336 68.7 1.0000000000000000e+03 1000 1000   
40 160 0.4396808737132525 1.4660594566680516 68.7 1.0000000000000000e+03 1000 1000   
41 164 0.4569248199579294 1.684418474173014 68.7 1.0000000000000000e+03 1000 1000   
42 168 0.5184687193522237 1.5515462923629422 68.7 1.0000000000000000e+03 1000 1000   
43 172 0.5427942399851341 1.592073577443812 68.7 1.0000000000000000e+03 1000 1000   
44 176 0.6748063969867631 1.6433977804452093 68.7 1.0000000000000000e+03 1000 1000   
45 180 0.5037685534122206 1.8008161430827305 68.7 1.0000000000000000e+03 1000 1000   
46 184 0.4648855080124666 1.8457380025428423 68.7 1.0000000000000000e+03 1000 1000   
47 188 0.4803907076802915 1.9035689934731277 68.7 1.0000000000000000e+03 1000 1000   
48 192 0.414038276824749 1.8046818831030607 68.7 1.0000000000000000e+03 1000 1000   
49 196 0.5450240618621833 1.7618333728211577 68.7 1.0000000000000000e+03 1000 1000   
50 200 0.44434767393489855 2.105210691417058 68.7 1.0000000000000000e+03 1000 1000   
51 204 0.3951718232263273 2.16610630165037 68.7 1.0000000000000000e+03 1000 1000   
52 208 0.45283407321791036 2.2203552360939742 68.7 1.0000000000000000e+03 1000 1000   
53 212 0.5596209076320716 2.1642369905556476 68.7 1.0000000000000000e+03 1000 1000   
54 216 0.5777519285003284 2.0292654779488344 68.7 1.0000000000000000e+03 1000 1000   
55 220 0.6660273767262306 2.0331823257238835 68.7 1.0000000000000000e+03 1000 1000   
56 224 0.7325616106603399 2.008592718134645 68.7 1.0000000000000000e+03 1000 1000   
